"","Movie_ID","Rev_ID","Sen_ID","Sentence"
"403","tt0168786","1862","7","Undoubtedly, Denzel felt some kind of commitment and believed in the real life story of Antwone Fisher."
"404","tt0168786","1862","8","Antwone Fisher is about a young African American man in the Navy who constantly gets into fights, and after one particular brawl he is sent to see a Navy psychiatrist named Jerome Davenport, played by Denzel Washington."
"405","tt0168786","1862","9","Davenport helps Antwone to deal with his troubled past and learn to move on with his life, by finding his birth mother who had to give him up at birth because she was in prison."
"406","tt0168786","1862","10","What makes this film good is the fact that it's not overly melodramatic."
"407","tt0168786","1862","11","I was expecting something a little more like Good Will Hunting, with a lot of swearing, fighting and vulgarity."
"408","tt0168786","1862","12","Not that I didn't like Good Will Hunting, or the swearing, fighting and vulgarity of the film were out of place."
"409","tt0168786","1862","13","Quite the contrary!"
"410","tt0168786","1862","14","However, Antwone Fisher is a true story, and I don't think that Washington wanted to sensationalize the story for dramatic affect in the film."
"411","tt0168786","1862","15","Don't get me wrong, there are moments when we see Antwone fighting, carrying on and having moments when it seems like the world is closing in on him."
"412","tt0168786","1862","16","After all, in his first session with his psychiatrist, the character played by Washington, Devenport asks Fisher where he was born, and Fisher's response is, `from under a rock,' an obvious jab at the pressures waning on Antwone Fisher's soul."
"413","tt0168786","1862","17","But I had to appreciate the fact that this film wasn't sensationalized for dramatic affect."
"414","tt0168786","1862","18","I think it shows real character on the part of Denzel Washington to deliver a more realistic story and to avoid the typical clichés that are common in Hollywood films, even those based on true stories."
"415","tt0168786","1862","19","One other point that I would like to bring up about Antwone Fisher is the acting."
"416","tt0168786","1862","20","Over all, performances were good in the film, but not great."
"417","tt0168786","1862","21","At times, I think it was a bit obvious that the main characters were actors, but overall, to complain about performances in this film would be ludicrous."
"418","tt0168786","1862","22","One actress that I would like to point out in this film is Viola Davis."
"419","tt0168786","1862","23","She plays Antwone's mother, but she says barely two sentences in the movie at all, but not so much because she appears at the end of the film, but more because she in shock that her long lost son, Antwone has found her."
"420","tt0168786","1862","24","What I would like to point out about her as an actress in the lack of use of her."
"421","tt0168786","1862","25","She in basically a character actress, and I haven't seen her play any really elaborate roles."
"422","tt0168786","1862","26","She made appearances in Traffic, Out Of Sight, Kate & Leopold, and two recent films: Far From Heaven and Solaris."
"423","tt0168786","1862","27","In Steven Soderberg's remake of Solaris, she played a scientist on a doomed space craft orbiting a planet."
"424","tt0168786","1862","28","In that film, she is confronted by George Clooney's character and she drawn to tears by what Clooney tells her in a particular scene."
"425","tt0168786","1862","29","When I first saw Solaris, I remember seeing her tear up in the scene and thinking, wow, this woman can act."
"426","tt0168786","1862","30","It was as if you could feel the character's grief."
"427","tt0168786","1862","31","In that brief shot of her face, she gave so much expression and I honestly felt very sorry for her character's sadness and trouble in the film."
"428","tt0168786","1862","32","I think she has definite potential as an actress and should be used more often perhaps in leading roles, rather than just as a character driven actress."
"429","tt0168786","1862","33","Nonetheless, Antwone Fisher is a very good movie."
"430","tt0168786","1862","34","Denzel Washington, as always, pulls off a great performance and he gives us a great directorial debut."
"431","tt0168786","1862","35","Also, Derek Luke is a very talented actor."
"432","tt0168786","1862","36","I think that Antwone Fisher will bring his immense critical fame for his portrayal of the troubled man, but I think that his public popularity will increase with the release of Biker Boyz, which also stars Lawrence Fishburn."
"433","tt0168786","1862","37","Antwone Fisher is based on the book `Finding Fish: A Memoir,' by Antwone Quenton Fisher."
"434","tt0168786","1863","1","ANTWONE FISHER is the story of a young emotionally troubled U.S."
"435","tt0168786","1863","2","Navy seaman."
"436","tt0168786","1863","3","His problems lead him to Jerome Davenport, a psychiatrist who helps him realize that his troubles stem from his childhood upbringing."
"437","tt0168786","1863","4","Get ready to shed a tear or two."
"438","tt0168786","1863","5","The movie could thaw the coldest heart."
"439","tt0168786","1863","6","I loved the story, which turns from something so very awful to happen to anyone into a positive ending."
"440","tt0168786","1863","7","ANTWONE FISHER is a powerful movie, most importantly about forgiveness."
"441","tt0168786","1863","8","Other important issues that get you thinking are child abuse, adoption, and foster care."
"442","tt0168786","1863","9","Oscar winner, Denzel Washington does an impressive job in his directorial debut."
"443","tt0168786","1863","10","There were many scenes which I enjoyed watching."
"444","tt0168786","1863","11","They included the beginning dreams of a little boy  check out the gigantic sized pancakes!"
"445","tt0168786","1863","12","and the ending dreams turned into reality, which beautifully tied the story together."
"446","tt0168786","1863","13","Another wonderful scene occurred when the doctor encouraged Antwone to search for his family to find answers to his questions about his family that abandoned him."
"447","tt0168786","1863","14","My favorite scene happened when the young man finally confronted his mother and her reaction towards him."
"448","tt0168786","1863","15","Priceless."
"449","tt0168786","1863","16","All the actors represented their parts well."
"450","tt0168786","1863","17","In addition to directorial responsibilities, Mr."
"451","tt0168786","1863","18","Washington continues to show why he won an Oscar award and is successful in all his acting roles."
"452","tt0168786","1863","19","He had a strong presence in this movie."
"453","tt0168786","1863","20","Actor, Derek Luke demonstrated why he was so right for the part of Antwone Fisher."
"454","tt0168786","1863","21","He portrayed very real and heart tugging work."
"455","tt0168786","1863","22","Joy Bryant who played the part of Cheryl, Antwone's love interest, resembled a ray of sunshine on the screen."
"456","tt0168786","1863","23","The chemistry flowed well between the romantic characters."
"457","tt0168786","1863","24","Novella Nelson who played the part of Mrs."
"458","tt0168786","1863","25","Tate, a despicable character, deserves special mention."
"459","tt0168786","1863","26","Although we only see her for a few minutes, the actress who played Fisher's mother gave an outstanding performance."
"460","tt0168786","1863","27","Everyone should see ANTWONE FISHER."
"461","tt0168786","1864","1","I just watched Antwone Fisher on BRAVO."
"462","tt0168786","1864","2","What an awesome movie and incredible young man."
"463","tt0168786","1864","3","This movie is a must see for anyone who is dealing with how to overcome childhood abuse and abandonment as an adult."
"464","tt0168786","1864","4","Denzel Washington puts in an outstanding performance as well as the young man who plays Antwone Fisher."
"465","tt0168786","1864","5","Kleenex alert Feel good and tearful."
"466","tt0168786","1864","6","The most heartrending moment is when he finally meets his mother, who he was taken away from at 2 months of age."
"467","tt0168786","1864","7","And one of the most courageous was when he stood up to his abusive foster mother and sister."
"468","tt0168786","1864","8","I saw this movie on Bravo in 2008 and only wish I had known about it years ago."
"469","tt0168786","1864","9","Definitely a movie to add to my DVD collection."
"470","tt0168786","1865","1","""And the time came when the risk to remain tight in a bud was more painful than the risk it took to blossom"" Anais Nin Marcel Proust says, ""The real voyage of discovery lies in not seeing new landscapes but in having new eyes."""
"471","tt0168786","1865","2","Author and screenwriter Antwone Fisher joined the U.S."
"472","tt0168786","1865","3","Navy to see new landscapes but the demons of his past prevented him from seeing the world through new eyes."
"473","tt0168786","1865","4","Based on his autobiography ""Finding Fish"" written many years after the events, his story is dramatized in the film Antwone Fisher, Denzel Washington's first directorial effort."
"474","tt0168786","1865","5","It is a heartfelt if somewhat formulaic look at the painful process of moving from being consumed by one's past to being able to live life in present time."
"475","tt0168786","1865","6","Required to attend therapy sessions after several outbursts of anger at the base, the painful aspects of his childhood are shown in flashback as the grown up Antwone Derek Luke recounts his life in sessions with Navy Psychiatrist Jerome Davenport Denzel Washington."
"476","tt0168786","1865","7","He is at first unwilling to talk, but when he begins, the floodgates are opened."
"477","tt0168786","1865","8","After his father was shot to death by a girlfriend and Antwone was abandoned by his mother after being released from prison, he was placed in a foster home where he lived for fourteen years, suffering humiliation and sexual abuse."
"478","tt0168786","1865","9","According to Antwone, the treatment by his foster mother Mrs."
"479","tt0168786","1865","10","Tate Novella Nelson who referred to him only as ""nigga"" and by his cousin Nadine Yolonda Ross was in fact much worse than shown on the screen."
"480","tt0168786","1865","11","The only friend he has is a local by named Jesse Jascha Washington who, later in the film, only adds to his feelings of abandonment."
"481","tt0168786","1865","12","It is difficult to build a film around psychiatric sessions but it was done successfully in Ordinary People and Good Will Hunting with a great deal more dramatic interest but it succeeds here because of the dominant performances of Washington and Luke, though the film's attempt to compress eleven years into a few months seems a bit too facile."
"482","tt0168786","1865","13","Davenport's humanity and warmth, however, allows Fisher to feel safe enough to discuss his difficult past and Cheryl Joy Bryant, his new girlfriend who is also in the Navy, supports him in his struggle to achieve a breakthrough."
"483","tt0168786","1865","14","With Cheryl's help and Dr."
"484","tt0168786","1865","15","Davenport's counseling, Antwone develops enough self esteem to return to Cleveland and begin the journey to try and find his mother in order to complete the past."
"485","tt0168786","1865","16","What comes through in Derek Luke's incredible performance is Antwone's longing for acceptance, dramatized in a heartbreaking dream shown at the beginning of the film in which he is the guest of honor at a banquet filled with people who love him."
"486","tt0168786","1865","17","Comedian Mort Sahl once said that ""people just have to remember what we're all here for: to find our way home..."""
"487","tt0168786","1865","18","Antwone Fisher touches not only on the longing of one young person to find his way home but reaches all those who have cried themselves to sleep, not knowing the joy of being loved."
"488","tt0168786","1866","1","A great story, based on a true story about a young black man and all the difficulties along the road."
"489","tt0168786","1866","2","Being that this is Denzel Washington's first ever movie that he himself was gonna direct, i have to admit i was a tad sceptical, but who wouldn't be..."
"490","tt0168786","1866","3","But then again, he's a great actor with plently of years of experience, and the end result turned out great."
"491","tt0168786","1866","4","The story is told in a great way, making you that has had difficulties during your childhood, and young adulthood, see yourself in those situations."
"492","tt0168786","1866","5","So, it hits you hard, letting you know your not the only one going through hell."
"493","tt0168786","1866","6","In all, a touching story about a young man trying to make it in this fed up world."
"494","tt0168786","1866","7","The story is based on the life of Antwone Fisher, born 3."
"495","tt0168786","1866","8","August 1959, Cleveland, Ohio, USA, whom was also the writer of this movie Strongly recommended."
"496","tt0168786","1866","9","8/10"
"497","tt0168786","1867","1","this is a film about life, the triumph over adversity and the wonders of the human spirit."
"498","tt0168786","1867","2","I defy anyone not to shed a tear by the end of the movie."
"499","tt0168786","1867","3","This is more than just a tear jerker, its an engaging, thought provoking drama with excellent performances from all the cast but especially derek Luke and denzel washington. 7 years on, I'm amazed that Luke is still a virtual unknown and washington only directed one other film."
"500","tt0168786","1867","4","Nevertheless, apart from a slow build up, the story of this foster child's trials and tribulations and how it still affects him in adulthood is the sort of movie that stays with you long after you have seen it."
"501","tt0168786","1867","5","Like many fox searchlight pictures, this was more of a sleeper hit and didn't get the mass critical acclaim it deserves."
"502","tt0168786","1867","6","The scene where Antwone finally meets his mother summed up the movie for me, there were so many ways that could have been done and it could have been all schmaltzy or it could have been unrealistic but Washington struck exactly the right tone, his mother never said a word and could only shed a tear, while antowne asked simply why."
"503","tt0168786","1867","7","Her overwhelming guilt prevented her from saying anything, what could she say to defend herself."
"504","tt0168786","1867","8","One of the most moving cinematic scenes I have seen."
"505","tt0168786","1868","1","This movie describes the life of somebody who grew up in the worst of circumstances but unlike many people he actually grew up to be a respectable person."
"506","tt0168786","1868","2","Whats more is that this is a true story."
"507","tt0168786","1868","3","Antwone Fisher is so innocent and yet he was abused such just because he was not white."
"508","tt0168786","1868","4","Antwone Fisher has been married to the same women for ten years and he never fooled around with women, coke, cigars, weed, alcohol, or any of those things that are very popular in the places he was growing up."
"509","tt0168786","1868","5","There is not much more to say about this movie it is excellent."
"510","tt0168786","1868","6","The only rating I can give it is a 10/10."
"511","tt0168786","1869","1","Antwone Fisher's story of childhood neglect and abuse is an inspiration to all among us who witnessed or even experienced the plight of foster children."
"512","tt0168786","1869","2","Abandoned by a troubled mother, Antwone has never met his father."
"513","tt0168786","1869","3","Growing up with ""church going"" abusers who use the ""n word"" not only to intimidate and hurt but also as a term of endearment, as a young man witnessing how his best friend is killed in a hold up, enduring racial slurs and being teased while serving in the Navy, Antwone's anger is slowly turned into positive power when counseled by a Navy psychiatrist, and a love enters his life."
"514","tt0168786","1869","4","The scene where Antwone meets his birth mother is one of the most powerful moments in the film."
"515","tt0168786","1869","5","Stunned by the unexpected confrontation, the woman listens in silence to hear the young man tell her how he has lived a life without crime, addictions to drugs, fathering children left and right, all despite his utterly adverse circumstances."
"516","tt0168786","1869","6","If that scene wasn't powerful enough, the very next one drives it home and opens the flood gates: A reception to welcome home Antwone; dozens of smiling faces and open arms announcing that HE is part of this great family."
"517","tt0168786","1869","7","One of the messages delivered by this wonderful film is that there are many well meaning and sincere people working to help orphans and unwanted children."
"518","tt0168786","1869","8","Even if some of the homes and administrators don't seem to care and appear self serving, many do give it their all."
"519","tt0168786","1869","9","The character who found Antwone's ""file"" once he disclosed the circumstances of his birth is one of those ""bright lights"" in the darkness of the system."
"520","tt0168786","1869","10","The DVD includes a French Language track, various subtitle choices, as well as additional features and information about foster parenting."
"521","tt0168786","1869","11","As a Clevelander I appreciated the location footage."
"522","tt0168786","1869","12","No matter where you are from, you will be deeply moved by this autobiographical gem."
"523","tt0168786","1870","1","This movie is Great!"
"524","tt0168786","1870","2","It touched my stone cold heart."
"525","tt0168786","1870","3","I couldn't relate about the racial discrimination that Antwone has experienced because I'm living in my own country."
"526","tt0168786","1870","4","I guess it is really hard to be discriminated."
"527","tt0168786","1870","5","We watched this film in our sociology class in New Era University,and I didn't knew that It was a true story, I thought it was just created by an intellectual who want to bring a fresh air in the industry."
"528","tt0168786","1870","6","It is very good."
"529","tt0168786","1870","7","The part that shocked me was when Nadine abused Antwone who was just six sexually."
"530","tt0168786","1870","8","If I were on his shoes, I could have jumped a ten story high building."
"531","tt0168786","1870","9","I salute him for he being so strong!"
"532","tt0168786","1870","10","The scene that touched me here is when Antwone finally saw his mother Eva face to face."
"533","tt0168786","1870","11","He did not bitched her or whatever,instead he told her about the achievements that he got within the long years that they have been separated."
"534","tt0168786","1870","12","I think I'll do that when I get the chance of tracing my roots."
"535","tt0168786","1871","1","I was adopted at birth and certainly did NOT have the problems Antwone fisher had in the movie, but I still share some of the emotions and this movie really helped to bring them out and force me to deal with them."
"536","tt0168786","1871","2","It even caused me to realize that I do have a ""missing piece"" and I am going to seek out my birthparents now."
"537","tt0168786","1871","3","I cried for almost a day after I saw this the first time."
"538","tt0168786","1871","4","Antwone's confrontation with his birthmother juxtaposed with his father's family's reaction to his sudden appearance are powerful for those of us who don't know what will happen if we find our birth parents."
"539","tt0168786","1871","5","And his self confidence and self affirmations to his mother and against the abusers of his past were so powerful."
"540","tt0168786","1871","6","I could really identify with this and my need to tell people ""yeah, I was put aside by my parents when I was born."
"541","tt0168786","1871","7","BUT another set of parents picked me up and loved me."
"542","tt0168786","1871","8","And now I am a success!"""
"543","tt0168786","1871","9","It also helped my wife understand me and our adopted children, who did go through tragic experiences before they came to our home."
"544","tt0168786","1871","10","And it helped me to realize just how messed up our social system is."
"545","tt0168786","1871","11","If you remember reading the story last year about the foster kid in Florida who was ""lost"" AND then the ""Miranda & Ashley"" story in Oregon City where SCF ignored multiple sexual abuse complaints about the man who ultimately killed them AND the week this movie was released, yet another story in New Jersey of three kids who were ignored by the system."
"546","tt0168786","1871","12","One died."
"547","tt0168786","1871","13","The state apparently thought the home they were in was ok because the guardian was employed as a stripper and ""only occasionally"" used heroin!"
"548","tt0168786","1871","14","There are just so many issues that are brought out in this movie and they are dealt with so well by the script and by the acting that Antwone Fisher should be a ""Best Picture"" nominee for sure."
"549","tt0168786","1871","15","No matter if you are adopted or not, it is a heart tugger that can't be ignored by anyone concerned about children in our society."
"550","tt0168786","1872","1","Not having seen the film in the original theater release, I was happily surprised when the DVD arrived, since this film did not have the wide distribution it merited."
"551","tt0168786","1872","2","Denzel Washington directorial debut and the finished product have nothing to envy other films about the same theme by more accomplished directors."
"552","tt0168786","1872","3","The film has a very professional look."
"553","tt0168786","1872","4","It shows that Mr."
"554","tt0168786","1872","5","Washington has learned a lot being on the other side of the camera."
"555","tt0168786","1872","6","He brings a different angle to this film."
"556","tt0168786","1872","7","One of the best things the film has is, without a doubt, the fine performance by Derek Luke."
"557","tt0168786","1872","8","He is an actor who, with the right guidance, will go far, no doubt."
"558","tt0168786","1872","9","His take on the troubled young man, at this point of his life, in turmoil and suffering for a bad hand life, up to now, has dealt him, is very true."
"559","tt0168786","1872","10","His Antwone is a fine portrait of a man in pain who is basically very good and has so much to give, but no one seems to see that side of his character."
"560","tt0168786","1872","11","At the worst time of his despair, Antwone is sent to Dr."
"561","tt0168786","1872","12","Davenport, played by Mr."
"562","tt0168786","1872","13","Washington, in a very sober, if somehow subdued manner."
"563","tt0168786","1872","14","Because of the angst within Antwone, he misses the opportunity of opening himself to this man, who wants to help, but because of the constrains placed on his office, just have three sessions and then has to dismiss his patient."
"564","tt0168786","1872","15","Things work out, as Antwone is able to convince the doctor to keep on working with him."
"565","tt0168786","1872","16","Antwone's past is revealed in detail."
"566","tt0168786","1872","17","The abuse he suffers at the hands of Mrs."
"567","tt0168786","1872","18","Tate, his foster mother, is brutal, to say the least."
"568","tt0168786","1872","19","The attempt at the hand of an older woman in the Tate's household of a sexual molestation, gives Antwone a bitter taste that stays with him throughout his adult life, as he has been scarred by the shame he carries with him."
"569","tt0168786","1872","20","Antwone finds love at last with Cheryl, who is patient enough to make him see a different world by the love she and support she gives him."
"570","tt0168786","1872","21","The lead performances are very good indeed."
"571","tt0168786","1872","22","Denzel Washington's Dr."
"572","tt0168786","1872","23","Davenport has his own problems too."
"573","tt0168786","1872","24","He is not a happy camper either."
"574","tt0168786","1872","25","He can help Antwone, but he cannot help himself, or his relationship with an adoring wife."
"575","tt0168786","1872","26","The talent in the film is incredible."
"576","tt0168786","1872","27","Joy Bryant makes a fine Cheryl."
"577","tt0168786","1872","28","Novella Nelson, who is a fine actress is superb as Mrs."
"578","tt0168786","1872","29","Tate, the abusing foster mother."
"579","tt0168786","1872","30","The reunion of Antwone with his unknown family is a bit too sugary and sentimental, but of course, if one is to believe that Fisher finds happiness at last, one has to accept that part of the film as well."
"580","tt0168786","1873","1","The violent and rebel twenty five years old sailor Antwone Fisher Derek Luke is sent to three sessions for evaluation with the navy psychiatrist Dr."
"581","tt0168786","1873","2","Jerome Davenport Denzel Washington, after another outburst and aggression against a superior ranked navy man."
"582","tt0168786","1873","3","Reluctant in the beginning of the treatment, he gets confidence in Dr."
"583","tt0168786","1873","4","Davenport and discloses his childhood, revealing painful traumas generated in his foster house."
"584","tt0168786","1873","5","Meanwhile, he meets Cheryl Smolley Joy Briant, and they fall in love for each other."
"585","tt0168786","1873","6","Resolving his personal problems, Antwone becomes a new man."
"586","tt0168786","1873","7","This true familial drama is a touching and positive story of a man who finds a friend and is sent back to a regular life."
"587","tt0168786","1873","8","The direction of Denzel Washington is excellent, making sensitive, attractive and with good taste, a story about child abuse."
"588","tt0168786","1873","9","In the hands of another director, it might be a very heavy story."
"589","tt0168786","1873","10","My vote is eight."
"590","tt0168786","1873","11","Title Brazil: 'Voltando a Viver' 'Returning to Live'"
"591","tt0168786","1874","1","Every one should see this movie because each one of us is broken in some way and it may help us realize 1 My life isn't as bad as I thought it was and 2 How important it is to adopt a child in need."
"592","tt0168786","1874","2","There are so many out there."
"593","tt0168786","1874","3","To think that the movie was actually based on a real person made us think deep about life and how the world has and always will be."
"594","tt0168786","1874","4","Corrupt, but that corruption doesn't have to reach your home."
"595","tt0168786","1874","5","We all have a choice!"
"596","tt0168786","1874","6","Definitely recommend this one... and while you're at it, I'd like to throw in ""The Color Purple"" and ""Woman, Thou Art Loosed"" by T.D."
"597","tt0168786","1874","7","Jakes."
"598","tt0168786","1874","8","These are all movies that are based on life and give us a glimpse of life."
"599","tt0168786","1875","1","A stunning film of high quality."
"600","tt0168786","1875","2","Apparently based on true events which, as told, has the clear ring of truth about it, this movie is highly emotional and deeply moving."
"601","tt0168786","1875","3","An abused and neglected child often becomes wayward in adulthood, as one of life's failures, be it as a gangster, drug addict or burden on society."
"602","tt0168786","1875","4","Antwone Fisher as a young adult in the navy, is troubled."
"603","tt0168786","1875","5","He is on the brink of being a loser."
"604","tt0168786","1875","6","He is counselled in therapy by a psychiatrist and it is that relationship which takes center stage in the play."
"605","tt0168786","1875","7","In flash backs and therapy the source and remedies to Antwones angst are revealed."
"606","tt0168786","1875","8","Outstanding performances from the whole cast."
"607","tt0168786","1875","9","The story is in effect a family tragedy with emotional and physical torment."
"608","tt0168786","1875","10","All the actors give full blooded performances with conviction and realism."
"609","tt0168786","1875","11","One message from the movie is the importance of raising children decently."
"610","tt0168786","1875","12","The real Antwone deserves success."
"611","tt0168786","1875","13","To have endured wickedness as a child but to rise above that, shows a magnificent character."
"612","tt0168786","1875","14","And to all those out there who have endured such torment but to have survived and succeeded: you are all winners. 10 out of 10."
"613","tt0168786","1876","1","An adaption of the book 'Finding Fish'."
"614","tt0168786","1876","2","This story is about a troubled young sailor Antwone Fisher Derek Luke who tells the painful story of his past to a psychiatrist Jerome Davenport Denzel Washington."
"615","tt0168786","1876","3","A brilliant debut performance by Derek Luke and an always stunning performance by Denzel Washington."
"616","tt0168786","1876","4","This movie was incredible on so many levels and I was disappointed that it didn't win an Oscar, I think it was because it was released at a bad time that's why it was overlooked."
"617","tt0168786","1876","5","I strongly recommend this film to everyone, you'll be touched by his story and it really does make the audience become empathetic with this young man that is Antwone Fisher."
"618","tt0168786","1876","6","If you like inspirational true stories, then watch Antwone Fisher."
"619","tt0168786","1876","7","Thank you"
"620","tt0171736","2135","1","Shall We Dance is an excellent film because it shows how something, like dancing, can rejuvenate the life flow in the human spirit."
"621","tt0171736","2135","2","Dance is seen as the expression of existence, and the birth of individuality."
"622","tt0171736","2135","3","The is certainly the case with Aoki."
"623","tt0171736","2135","4","At work he is a humble office denizen, but place him on the dance floor and all his bottled up intensity is released."
"624","tt0171736","2135","5","Surprisingly, this release is frowned upon in Japan, due to the rigid culture of conformity."
"625","tt0171736","2135","6","At the start of the film, all the characters are ashamed or frightened of their desire to dance."
"626","tt0171736","2135","7","They will be scorned, or deemed perverted, for expressing their passion through dance."
"627","tt0171736","2135","8","This film is well worth watching to witness the rebirth of human emotions and passions."
"628","tt0171736","2135","9","It will leave a smile on your face for days."
"629","tt0171736","2136","1","I thought this film was just about perfect."
"630","tt0171736","2136","2","The descriptions/summaries you'll read about this movie don't do it justice."
"631","tt0171736","2136","3","The plot just does not sound very interesting, BUT IT IS."
"632","tt0171736","2136","4","Just rent it and you will not be sorry!!"
"633","tt0171736","2137","1","This is far more than the charming story of middle aged man discovering the pleasures of ballroom dancing although it IS that as well."
"634","tt0171736","2137","2","It's the tale of one person learning to love life again, pushing past all the pressures of work and money to discover joy once more."
"635","tt0171736","2137","3","The bonus in this film is a fascinating insight into the slowly changing attitudes of modern Japan toward everything from ballroom dancing to physical contact."
"636","tt0171736","2137","4","There are scenes that will make you laugh out loud ... a few where you'll want to get up and tango ... and many others where you'll just feel good."
"637","tt0171736","2137","5","This is a great introduction to contemporary Japanese filmmaking for those who might be under the impression that all Japanese movies are ""heavy"" and inaccessible."
"638","tt0171736","2138","1","This film revolves as much around Japanese culture as it does the lives of one modern Japanese family."
"639","tt0171736","2138","2","Physical contact is frowned upon for those over 7 especially in public hence all that bowing instead of hugging even when you are close friends/ relatives."
"640","tt0171736","2138","3","Ballroom dancing involves putting your arms around someone else and that in public too!"
"641","tt0171736","2138","4","Never the less Ballroom dancing is on the quite immensely popular."
"642","tt0171736","2138","5","People who do Ballroom dancing in Japan are viewed a bit like nudists in the west... many more would like to than do but are inhibited by the culture."
"643","tt0171736","2138","6","A delightful family film, which any amateur dancer would enjoy for the dance sequences alone."
"644","tt0171736","2138","7","I understand that it was more popular than Titanic in Japan."
"645","tt0171736","2138","8","I guess the Japanese are just like the rest of us they like to be hugged too."
"646","tt0171736","2139","1","I approached this film with low expectations but was very pleasantly surprised."
"647","tt0171736","2139","2","It is very well done and it beats hands down the ballroom dancing movies of recent years, especially ""Strictly Ballroom""."
"648","tt0171736","2139","3","While the music is nice and the dancing colourful, for me the movie is not about dancing."
"649","tt0171736","2139","4","It is about the very Japanese institution that gives male office workers long commutes to work and free time after work for entertainment that does not involve their families."
"650","tt0171736","2139","5","Here we have the man with the complete family and the large mortgage and a flagging zest for life."
"651","tt0171736","2139","6","He is drawn to the attractive image of a young woman in a dance studio he passes during his commute and this leads him to try ballroom dancing."
"652","tt0171736","2139","7","Also Japanese is the fact that the lecherous motives that initiated his new passion are made plain but somehow accepted, at least eventually, by family and audience."
"653","tt0171736","2139","8","Attitudes to ballroom dancing, as conveyed in the film, are definitely non Western, though the discipline and the music are clearly cultural imports to Japan."
"654","tt0171736","2139","9","The cultural contrasts are thus intriguing."
"655","tt0171736","2139","10","Even without the cultural insights, the colour, the dance and the enthusiasm of the players all make this a fun film to watch."
"656","tt0171736","2140","1","Absolutely stunning, warmth for the head and the heart."
"657","tt0171736","2140","2","The kind of movie western movie makers are too rushed, too frenetic to even attempt."
"658","tt0171736","2140","3","My kids watched it, and they loved it too."
"659","tt0171736","2140","4","What real people goes to show you how cultural differences the Japanese setting is less important than the human similarities."
"660","tt0171736","2140","5","Go see it, whether you like dancing or not."
"661","tt0171736","2141","1","Masayuki Suo, who directed this fine film, is on a role."
"662","tt0171736","2141","2","After the decent ""Fancy Dance"" and the classic in Japan, anyway college sumo comedy ""Shiko Funjatta"", Suo has followed his own huge footsteps with a smashing success."
"663","tt0171736","2141","3","The story is engaging."
"664","tt0171736","2141","4","We both laugh often Naoto Takenaka is hilarious, as he is in Suo's two previous films and really root for the characters."
"665","tt0171736","2141","5","But to me the big bonus is the look this movie gives the viewer into Japanese society real life in Japan."
"666","tt0171736","2141","6","Suo has a knack for showing real life activities with entertaining flair."
"667","tt0171736","2141","7","The result is a movie that will pull you in, make you laugh, make you think, and both entertain you and give you insight into today's Japan."
"668","tt0171736","2141","8","Also look for the the main 8 actors from Shiko Funjatta, as they all appear again in various roles, from supporting characters Takenaka to short cameos many."
"669","tt0171736","2142","1","This is a very real and funny movie about a Japanese man having a mid life crisis."
"670","tt0171736","2142","2","In Japan, ballroom dancing is not approved of."
"671","tt0171736","2142","3","But when Shohei Sugiyama becomes obsessed with meeting the beautiful young girl he sees in the window of a dance studio, he suddenly finds himself enrolled in dance classes."
"672","tt0171736","2142","4","No one is more surprised when he begins to like it than he."
"673","tt0171736","2142","5","But he must keep his secret pleasure from his coworkers and family."
"674","tt0171736","2142","6","When the truth comes out it is quite funny."
"675","tt0171736","2143","1","It is not the same as the other films about dancing."
"676","tt0171736","2143","2","A few normal people found themselves from dancing."
"677","tt0171736","2143","3","Unlike the dancing films in Hollywood, the characters in this film are not handsome or hot young people."
"678","tt0171736","2143","4","They are someone that you may see everyday in your offices."
"679","tt0171736","2143","5","They are some depressed about their lives and finally find themselves and their dreams from dancing."
"680","tt0171736","2143","6","This touches me very deeply."
"681","tt0171736","2144","1","A sweet and totally charming film, Shall We Dansu. made me laugh and cry."
"682","tt0171736","2144","2","At first appearance, Sugiyama san was not terribly appealing an uptight salaryman, seemingly devoted to his family, but all too easily captivated by a face in a window."
"683","tt0171736","2144","3","The object of his obsession is distant and cold."
"684","tt0171736","2144","4","But by the end of the movie, I was in love with him, her, his wife and daughter, all the dance instructors and dance students."
"685","tt0171736","2144","5","This uncomplicated story of transformation and renewal is a little jewel that I would enjoy seeing again."
"686","tt0171736","2145","1","""Shall We Dance."", a light hearted flick from Japan, tells of an overworked accountant and family man who is attracted to a dance studio by a beautiful woman he see's from the train during his daily commute."
"687","tt0171736","2145","2","What he finds in the studio are lessons in dancing and, most of all, himself."
"688","tt0171736","2145","3","Funny, poignant, and utterly charming, ""SWD"" is an award winning film well worth a look by more mature viewers."
"689","tt0171736","2145","4","B"
"690","tt0171736","2146","1","I just saw this delightful Japanese feature film at the 5th Annual Roger Ebert Overlooked Film Festival in the historic Virginia Theatre in Champaign, Illinois."
"691","tt0171736","2146","2","Although this film, subtitled in English, has ballroom dancing as its heart, the film actually shows the world outside of Japan how the rigid structures of family, employment salaryman, and recreation still exist in Modern day Japan."
"1","tt0171736","2148","1","I always look forward to this movie when its on TV."
"2","tt0171736","2148","2","Have to get the DVD I guess."
"3","tt0171736","2148","3","The range of different types of people is great."
"4","tt0171736","2148","4","It says to me that anyone can be a dancer if they try hard enough."
"5","tt0171736","2148","5","My favorite character must be Mr."
